name,value,year,lastValue,rank,color
"Cowpox virus",253.0,2010.0,242.0,148,"lightskyblue"
"Echinostoma",233.0,2010.0,227.0,149,"orange"
"Enoplida",233.0,2010.0,215.0,150,"orange"
"Dicrocoelium",212.0,2010.0,206.0,151,"orange"
"Streptobacillus moniliformis or Spirillum minus",194.0,2010.0,190.0,152,"salmon"
"Mansonella",185.0,2010.0,179.0,153,"orange"
"Cochliomyia",167.0,2010.0,165.0,154,"blueviolet"
"Geotrichum candidum",162.0,2010.0,159.0,155,"olivedrab"
"Mycobacterium ulcerans",145.0,2010.0,104.0,156,"salmon"
"Moniezia expansa",139.0,2010.0,136.0,157,"orange"
"Cystoisospora",138.0,2010.0,128.0,158,"gold"
"Setaria",130.0,2010.0,129.0,159,"orange"
"Cyclospora cayetanensis",129.0,2010.0,119.0,160,"gold"
"WEEV",124.0,2010.0,120.0,161,"lightskyblue"
"MPV",119.0,2010.0,104.0,162,"lightskyblue"
"Coltivirus",109.0,2010.0,108.0,163,"lightskyblue"
"Eastern equine encephalitis virus",102.0,2010.0,95.0,164,"lightskyblue"
"Dientamoeba fragilis",81.0,2010.0,74.0,165,"gold"
"Trombiculidae",76.0,2010.0,75.0,166,"blueviolet"
"KFDV",42.0,2010.0,41.0,167,"lightskyblue"
"OHFV",28.0,2010.0,26.0,168,"lightskyblue"
"Gnathostoma",19.0,2010.0,16.0,169,"orange"
"Toxascaris leonina",18.0,2010.0,15.0,170,"orange"
"Tunga penetrans",8.0,2010.0,5.0,171,"blueviolet"
"Fusarium",6.0,2010.0,4.0,172,"olivedrab"
"HIV",194512.0,2011.0,185305.0,1,"lightskyblue"
"Mycobacterium tuberculosis",99619.0,2011.0,97718.0,2,"salmon"
"Plasmodium",49306.0,2011.0,46992.0,3,"gold"
"Influenza virus",35196.0,2011.0,31612.0,4,"lightskyblue"
"HBV",34306.0,2011.0,33268.0,5,"lightskyblue"
"HCV",28291.0,2011.0,26853.0,6,"lightskyblue"
"Candida",26310.0,2011.0,25654.0,7,"olivedrab"
"Mycobacterium leprae",21136.0,2011.0,20831.0,8,"salmon"
"Schistosoma",20557.0,2011.0,19999.0,9,"orange"
"HAV",19377.0,2011.0,19228.0,10,"lightskyblue"
"Poliovirus",19038.0,2011.0,18863.0,11,"lightskyblue"
"Leishmania",17990.0,2011.0,17222.0,12,"gold"
"HSV",16419.0,2011.0,15996.0,13,"lightskyblue"
"Varicella Zoster virus",14693.0,2011.0,14292.0,14,"lightskyblue"
"Clostridium",13457.0,2011.0,13261.0,15,"salmon"
"Measles virus",13330.0,2011.0,12990.0,16,"lightskyblue"
"Salmonella enterica",12131.0,2011.0,11989.0,17,"salmon"
"Aspergillus",11904.0,2011.0,11525.0,18,"olivedrab"
"Toxoplasma",11879.0,2011.0,11625.0,19,"gold"
"Neisseria gonorrhoeae",11622.0,2011.0,11412.0,20,"salmon"
"Echinococcus",11334.0,2011.0,11067.0,21,"orange"
"Brucella",10979.0,2011.0,10737.0,22,"salmon"
"Streptococcus pyogenes",9984.0,2011.0,9927.0,23,"salmon"
"Borrelia",8865.0,2011.0,8546.0,24,"salmon"
"Treponema",8678.0,2011.0,8562.0,25,"salmon"
"Trypanosoma",8435.0,2011.0,8210.0,26,"gold"
"Trypanosoma cruzi",8323.0,2011.0,7944.0,27,"gold"
"Rabies virus",8087.0,2011.0,7872.0,28,"lightskyblue"
"Chlamydia",7992.0,2011.0,7882.0,29,"salmon"
"Pneumocystis jirovecii",7619.0,2011.0,7467.0,30,"olivedrab"
"Filarial worms",7388.0,2011.0,7221.0,31,"orange"
"Leptospira",7342.0,2011.0,7160.0,32,"salmon"
"Rubella",7026.0,2011.0,6916.0,33,"lightskyblue"
"Vibrio cholerae",6997.0,2011.0,6741.0,34,"salmon"
"Shigella",6979.0,2011.0,6901.0,35,"salmon"
"EBV",6746.0,2011.0,6692.0,36,"lightskyblue"
"DENV",6327.0,2011.0,5734.0,37,"lightskyblue"
"Listeria monocytogenes",6089.0,2011.0,5897.0,38,"salmon"
"Trichomonas vaginalis",5980.0,2011.0,5897.0,39,"gold"
"Cryptococcus",5931.0,2011.0,5741.0,40,"olivedrab"
"Coccidia",5917.0,2011.0,5713.0,41,"gold"
"Entamoeba histolytica",5666.0,2011.0,5615.0,42,"gold"
"Variola",5563.0,2011.0,5464.0,43,"lightskyblue"
"Histoplasma capsulatum",5182.0,2011.0,5066.0,44,"olivedrab"
"Ascaris",5178.0,2011.0,5100.0,45,"orange"
"Legionella",4640.0,2011.0,4521.0,46,"salmon"
"HPV",4469.0,2011.0,4321.0,47,"lightskyblue"
"Giardia lamblia",4407.0,2011.0,4285.0,48,"gold"
"Trichinella",4344.0,2011.0,4280.0,49,"orange"
"Yersinia pestis",4299.0,2011.0,4161.0,50,"salmon"
"Protozoan",4216.0,2011.0,4132.0,51,"gold"
"Actinomyces",4158.0,2011.0,4079.0,52,"olivedrab"
"Cryptosporidium",4025.0,2011.0,3857.0,53,"gold"
"HRSV",3992.0,2011.0,3756.0,54,"lightskyblue"
"SARS-CoV",3926.0,2011.0,3852.0,55,"lightskyblue"
"Mumps virus",3887.0,2011.0,3826.0,56,"lightskyblue"
"Trichophyton",3809.0,2011.0,3732.0,57,"olivedrab"
"Taenia solium.",3731.0,2011.0,3676.0,58,"orange"
"Coxiella burnetii",3723.0,2011.0,3602.0,59,"salmon"
"Pasteurella",3696.0,2011.0,3648.0,60,"salmon"
"Rickettsia",3681.0,2011.0,3639.0,61,"salmon"
"Bacillus anthracis",3474.0,2011.0,3347.0,62,"salmon"
"Onchocerca",3275.0,2011.0,3232.0,63,"orange"
"Bartonella",3270.0,2011.0,3161.0,64,"salmon"
"Tick",3243.0,2011.0,3076.0,65,"blueviolet"
"Fasciola",3170.0,2011.0,3059.0,66,"orange"
"Babesia",3041.0,2011.0,2941.0,67,"gold"
"Strongyloides",2979.0,2011.0,2905.0,68,"orange"
"Sarcoptes scabiei",2726.0,2011.0,2671.0,69,"blueviolet"
"Acari",2717.0,2011.0,2627.0,70,"blueviolet"
"Nocardial",2716.0,2011.0,2626.0,71,"salmon"
"WNV",2639.0,2011.0,2418.0,72,"lightskyblue"
"Hantavirus",2559.0,2011.0,2475.0,73,"lightskyblue"
"Coccidioides",2558.0,2011.0,2503.0,74,"olivedrab"
"TBEV",2546.0,2011.0,2460.0,75,"lightskyblue"
"Mycobacterium avium",2538.0,2011.0,2464.0,76,"salmon"
"Vaccinia virus",2406.0,2011.0,2346.0,77,"lightskyblue"
"Fly larva",2386.0,2011.0,2314.0,78,"blueviolet"
"Blastomyces dermatitidis",2380.0,2011.0,2337.0,79,"olivedrab"
"YFV",2323.0,2011.0,2258.0,80,"lightskyblue"
"Newcastle disease virus",2222.0,2011.0,2144.0,81,"lightskyblue"
"Japanese encephalitis virus",2169.0,2011.0,2089.0,82,"lightskyblue"
"Pediculus",2160.0,2011.0,2097.0,83,"blueviolet"
"JCV",2127.0,2011.0,2025.0,84,"lightskyblue"
"Trichostrongyloidea",2036.0,2011.0,2014.0,85,"orange"
"Dirofilaria",1876.0,2011.0,1801.0,86,"orange"
"Trichuris trichiura",1874.0,2011.0,1841.0,87,"orange"
"HEV",1823.0,2011.0,1675.0,88,"lightskyblue"
"Actinomycetoma",1757.0,2011.0,1707.0,89,"salmon"
"LCMV",1757.0,2011.0,1718.0,90,"lightskyblue"
"HDV",1748.0,2011.0,1714.0,91,"lightskyblue"
"Corynebacterium",1723.0,2011.0,1679.0,92,"salmon"
"Burkholderia",1658.0,2011.0,1566.0,93,"salmon"
"Anaplasmataceae",1630.0,2011.0,1552.0,94,"salmon"
"Theileria",1612.0,2011.0,1559.0,95,"gold"
"Ancylostoma",1597.0,2011.0,1574.0,96,"orange"
"Enterobius vermicularis",1495.0,2011.0,1486.0,97,"orange"
"Poxvirus",1466.0,2011.0,1416.0,98,"lightskyblue"
"Toxocara",1425.0,2011.0,1368.0,99,"orange"
"Sporothrix",1423.0,2011.0,1376.0,100,"olivedrab"
"Paracoccidioides brasiliensis",1412.0,2011.0,1345.0,101,"olivedrab"
"HTLV1",1408.0,2011.0,1370.0,102,"lightskyblue"
"Klebsiella",1303.0,2011.0,1292.0,103,"salmon"
"Sarcocystis",1218.0,2011.0,1188.0,104,"gold"
"Opisthorchis",1199.0,2011.0,1165.0,105,"orange"
"Orientia tsutsugamushi",1177.0,2011.0,1130.0,106,"salmon"
"Molluscum Contagiosum virus",1127.0,2011.0,1092.0,107,"lightskyblue"
"Fusobacterium",1109.0,2011.0,1067.0,108,"salmon"
"Haemonchus",1062.0,2011.0,1024.0,109,"orange"
"Hymenolepis",975.0,2011.0,961.0,110,"orange"
"Paragonimus",966.0,2011.0,940.0,111,"orange"
"Phlebovirus",900.0,2011.0,834.0,112,"lightskyblue"
"Ostertagia",881.0,2011.0,869.0,113,"orange"
"Staphylococcus aureus",854.0,2011.0,831.0,114,"salmon"
"Microsporidia",852.0,2011.0,801.0,115,"olivedrab"
"Haemophilus ducreyi",798.0,2011.0,789.0,116,"salmon"
"Eurotiomycetes",785.0,2011.0,762.0,117,"olivedrab"
"Bordetella",776.0,2011.0,746.0,118,"salmon"
"Guinea worm",739.0,2011.0,719.0,119,"orange"
"Trichostrongylus",725.0,2011.0,710.0,120,"orange"
"Ebola virus",662.0,2011.0,596.0,121,"lightskyblue"
"Clonorchis",654.0,2011.0,624.0,122,"orange"
"Nematodes",651.0,2011.0,641.0,123,"orange"
"Coxsackievirus",624.0,2011.0,540.0,124,"lightskyblue"
"Pinworms",558.0,2011.0,537.0,125,"orange"
"Diphyllobothrium",545.0,2011.0,539.0,126,"orange"
"Bornavirus",524.0,2011.0,518.0,127,"lightskyblue"
"SLEV",476.0,2011.0,465.0,128,"lightskyblue"
"Loa loa",464.0,2011.0,447.0,129,"orange"
"CCHFV",457.0,2011.0,408.0,130,"lightskyblue"
"Rhinosporidium seeberi",438.0,2011.0,427.0,131,"olivedrab"
"VEEV",437.0,2011.0,424.0,132,"lightskyblue"
"Orf virus",436.0,2011.0,418.0,133,"lightskyblue"
"HHV",433.0,2011.0,425.0,134,"lightskyblue"
"Anisakid",429.0,2011.0,399.0,135,"orange"
"Lassa virus",401.0,2011.0,389.0,136,"lightskyblue"
"Oesophagostomum",382.0,2011.0,377.0,137,"orange"
"Erysipelothrix",362.0,2011.0,359.0,138,"salmon"
"Necator",350.0,2011.0,344.0,139,"orange"
"Spirometra",335.0,2011.0,310.0,140,"orange"
"Hypoderma",334.0,2011.0,332.0,141,"orange"
"Encephalitozoon",321.0,2011.0,304.0,142,"olivedrab"
"Marburg virus",311.0,2011.0,292.0,143,"lightskyblue"
"Balantidium coli",308.0,2011.0,307.0,144,"gold"
"Orthobunyavirus",297.0,2011.0,284.0,145,"lightskyblue"
"Ascaridia",283.0,2011.0,278.0,146,"orange"
"Cowpox virus",270.0,2011.0,253.0,147,"lightskyblue"
"Dipetalonema",259.0,2011.0,256.0,148,"orange"
"Echinostoma",246.0,2011.0,233.0,149,"orange"
"Enoplida",245.0,2011.0,233.0,150,"orange"
"Dicrocoelium",216.0,2011.0,212.0,151,"orange"
"Streptobacillus moniliformis or Spirillum minus",200.0,2011.0,194.0,152,"salmon"
"Mansonella",193.0,2011.0,185.0,153,"orange"
"Mycobacterium ulcerans",187.0,2011.0,145.0,154,"salmon"
"Cochliomyia",170.0,2011.0,167.0,155,"blueviolet"
"Geotrichum candidum",166.0,2011.0,162.0,156,"olivedrab"
"Cystoisospora",152.0,2011.0,138.0,157,"gold"
"Moniezia expansa",141.0,2011.0,139.0,158,"orange"
"Cyclospora cayetanensis",138.0,2011.0,129.0,159,"gold"
"MPV",136.0,2011.0,119.0,160,"lightskyblue"
"Setaria",131.0,2011.0,130.0,161,"orange"
"WEEV",125.0,2011.0,124.0,162,"lightskyblue"
"Eastern equine encephalitis virus",107.0,2011.0,102.0,163,"lightskyblue"
"Dientamoeba fragilis",86.0,2011.0,81.0,164,"gold"
"Trombiculidae",79.0,2011.0,76.0,165,"blueviolet"
"KFDV",44.0,2011.0,42.0,166,"lightskyblue"
"Fusarium",32.0,2011.0,6.0,167,"olivedrab"
"Gnathostoma",28.0,2011.0,19.0,168,"orange"
"Tunga penetrans",18.0,2011.0,8.0,169,"blueviolet"
"ZIKV",13.0,2011.0,12.0,170,"lightskyblue"
"Lacazia loboi",10.0,2011.0,8.0,171,"olivedrab"
"Trichosporon",9.0,2011.0,0.0,172,"olivedrab"
"Dematiaceous",9.0,2011.0,1.0,173,"olivedrab"
"HIV",203630.0,2012.0,194512.0,1,"lightskyblue"
"Mycobacterium tuberculosis",101597.0,2012.0,99619.0,2,"salmon"
"Plasmodium",51729.0,2012.0,49306.0,3,"gold"
"Influenza virus",38501.0,2012.0,35196.0,4,"lightskyblue"
"HBV",35366.0,2012.0,34306.0,5,"lightskyblue"
"HCV",29758.0,2012.0,28291.0,6,"lightskyblue"
"Candida",26981.0,2012.0,26310.0,7,"olivedrab"
"Mycobacterium leprae",21448.0,2012.0,21136.0,8,"salmon"
"Schistosoma",21096.0,2012.0,20557.0,9,"orange"
"HAV",19534.0,2012.0,19377.0,10,"lightskyblue"
"Poliovirus",19240.0,2012.0,19038.0,11,"lightskyblue"
"Leishmania",18781.0,2012.0,17990.0,12,"gold"
"HSV",16880.0,2012.0,16419.0,13,"lightskyblue"
"Varicella Zoster virus",15117.0,2012.0,14693.0,14,"lightskyblue"
"Measles virus",13611.0,2012.0,13330.0,15,"lightskyblue"
"Clostridium",13611.0,2012.0,13457.0,16,"salmon"
"Aspergillus",12294.0,2012.0,11904.0,17,"olivedrab"
"Salmonella enterica",12272.0,2012.0,12131.0,18,"salmon"
"Toxoplasma",12146.0,2012.0,11879.0,19,"gold"
"Neisseria gonorrhoeae",11880.0,2012.0,11622.0,20,"salmon"
"Echinococcus",11624.0,2012.0,11334.0,21,"orange"
"Brucella",11282.0,2012.0,10979.0,22,"salmon"
"Streptococcus pyogenes",10047.0,2012.0,9984.0,23,"salmon"
"Borrelia",9173.0,2012.0,8865.0,24,"salmon"
"Treponema",8815.0,2012.0,8678.0,25,"salmon"
"Trypanosoma cruzi",8686.0,2012.0,8323.0,26,"gold"
"Trypanosoma",8625.0,2012.0,8435.0,27,"gold"
"Rabies virus",8323.0,2012.0,8087.0,28,"lightskyblue"
"Chlamydia",8123.0,2012.0,7992.0,29,"salmon"
"Pneumocystis jirovecii",7744.0,2012.0,7619.0,30,"olivedrab"
"Filarial worms",7535.0,2012.0,7388.0,31,"orange"
"Leptospira",7530.0,2012.0,7342.0,32,"salmon"
"Vibrio cholerae",7186.0,2012.0,6997.0,33,"salmon"
"Rubella",7114.0,2012.0,7026.0,34,"lightskyblue"
"Shigella",7063.0,2012.0,6979.0,35,"salmon"
"DENV",6990.0,2012.0,6327.0,36,"lightskyblue"
"EBV",6807.0,2012.0,6746.0,37,"lightskyblue"
"Listeria monocytogenes",6281.0,2012.0,6089.0,38,"salmon"
"Cryptococcus",6137.0,2012.0,5931.0,39,"olivedrab"
"Coccidia",6112.0,2012.0,5917.0,40,"gold"
"Trichomonas vaginalis",6069.0,2012.0,5980.0,41,"gold"
"Entamoeba histolytica",5716.0,2012.0,5666.0,42,"gold"
"Variola",5605.0,2012.0,5563.0,43,"lightskyblue"
"Histoplasma capsulatum",5288.0,2012.0,5182.0,44,"olivedrab"
"Ascaris",5235.0,2012.0,5178.0,45,"orange"
"Legionella",4768.0,2012.0,4640.0,46,"salmon"
"HPV",4613.0,2012.0,4469.0,47,"lightskyblue"
"Giardia lamblia",4527.0,2012.0,4407.0,48,"gold"
"Yersinia pestis",4437.0,2012.0,4299.0,49,"salmon"
"Trichinella",4410.0,2012.0,4344.0,50,"orange"
"HRSV",4282.0,2012.0,3992.0,51,"lightskyblue"
"Protozoan",4273.0,2012.0,4216.0,52,"gold"
"Actinomyces",4260.0,2012.0,4158.0,53,"olivedrab"
"Cryptosporidium",4190.0,2012.0,4025.0,54,"gold"
"SARS-CoV",4011.0,2012.0,3926.0,55,"lightskyblue"
"Mumps virus",3951.0,2012.0,3887.0,56,"lightskyblue"
"Coxiella burnetii",3895.0,2012.0,3723.0,57,"salmon"
"Trichophyton",3878.0,2012.0,3809.0,58,"olivedrab"
"Taenia solium.",3802.0,2012.0,3731.0,59,"orange"
"Pasteurella",3754.0,2012.0,3696.0,60,"salmon"
"Rickettsia",3730.0,2012.0,3681.0,61,"salmon"
"Bacillus anthracis",3611.0,2012.0,3474.0,62,"salmon"
"Tick",3414.0,2012.0,3243.0,63,"blueviolet"
"Bartonella",3407.0,2012.0,3270.0,64,"salmon"
"Onchocerca",3319.0,2012.0,3275.0,65,"orange"
"Fasciola",3262.0,2012.0,3170.0,66,"orange"
"Babesia",3178.0,2012.0,3041.0,67,"gold"
"Strongyloides",3059.0,2012.0,2979.0,68,"orange"
"WNV",2837.0,2012.0,2639.0,69,"lightskyblue"
"Acari",2818.0,2012.0,2717.0,70,"blueviolet"
"Sarcoptes scabiei",2802.0,2012.0,2726.0,71,"blueviolet"
"Nocardial",2795.0,2012.0,2716.0,72,"salmon"
"Hantavirus",2652.0,2012.0,2559.0,73,"lightskyblue"
"TBEV",2624.0,2012.0,2546.0,74,"lightskyblue"
"Coccidioides",2614.0,2012.0,2558.0,75,"olivedrab"
"Mycobacterium avium",2604.0,2012.0,2538.0,76,"salmon"
"Vaccinia virus",2476.0,2012.0,2406.0,77,"lightskyblue"
"Fly larva",2459.0,2012.0,2386.0,78,"blueviolet"
"Blastomyces dermatitidis",2409.0,2012.0,2380.0,79,"olivedrab"
"YFV",2377.0,2012.0,2323.0,80,"lightskyblue"
"Newcastle disease virus",2319.0,2012.0,2222.0,81,"lightskyblue"
"Japanese encephalitis virus",2282.0,2012.0,2169.0,82,"lightskyblue"
"Pediculus",2255.0,2012.0,2160.0,83,"blueviolet"
"JCV",2251.0,2012.0,2127.0,84,"lightskyblue"
"Trichostrongyloidea",2062.0,2012.0,2036.0,85,"orange"
"HEV",1998.0,2012.0,1823.0,86,"lightskyblue"
"Dirofilaria",1930.0,2012.0,1876.0,87,"orange"
"Trichuris trichiura",1919.0,2012.0,1874.0,88,"orange"
"LCMV",1804.0,2012.0,1757.0,89,"lightskyblue"
"Actinomycetoma",1800.0,2012.0,1757.0,90,"salmon"
"HDV",1790.0,2012.0,1748.0,91,"lightskyblue"
"Corynebacterium",1781.0,2012.0,1723.0,92,"salmon"
"Burkholderia",1763.0,2012.0,1658.0,93,"salmon"
"Anaplasmataceae",1711.0,2012.0,1630.0,94,"salmon"
"Theileria",1671.0,2012.0,1612.0,95,"gold"
"Ancylostoma",1616.0,2012.0,1597.0,96,"orange"
"Poxvirus",1508.0,2012.0,1466.0,97,"lightskyblue"
"Enterobius vermicularis",1503.0,2012.0,1495.0,98,"orange"
"Toxocara",1477.0,2012.0,1425.0,99,"orange"
"Paracoccidioides brasiliensis",1472.0,2012.0,1412.0,100,"olivedrab"
"Sporothrix",1467.0,2012.0,1423.0,101,"olivedrab"
"HTLV1",1440.0,2012.0,1408.0,102,"lightskyblue"
"Klebsiella",1317.0,2012.0,1303.0,103,"salmon"
"Opisthorchis",1269.0,2012.0,1199.0,104,"orange"
"Sarcocystis",1239.0,2012.0,1218.0,105,"gold"
"Orientia tsutsugamushi",1233.0,2012.0,1177.0,106,"salmon"
"Molluscum Contagiosum virus",1160.0,2012.0,1127.0,107,"lightskyblue"
"Fusobacterium",1147.0,2012.0,1109.0,108,"salmon"
"Haemonchus",1110.0,2012.0,1062.0,109,"orange"
"Hymenolepis",993.0,2012.0,975.0,110,"orange"
"Paragonimus",985.0,2012.0,966.0,111,"orange"
"Phlebovirus",970.0,2012.0,900.0,112,"lightskyblue"
"Microsporidia",912.0,2012.0,852.0,113,"olivedrab"
"Ostertagia",889.0,2012.0,881.0,114,"orange"
"Staphylococcus aureus",877.0,2012.0,854.0,115,"salmon"
"Bordetella",814.0,2012.0,776.0,116,"salmon"
"Haemophilus ducreyi",806.0,2012.0,798.0,117,"salmon"
"Eurotiomycetes",803.0,2012.0,785.0,118,"olivedrab"
"Guinea worm",757.0,2012.0,739.0,119,"orange"
"Trichostrongylus",740.0,2012.0,725.0,120,"orange"
"Coxsackievirus",740.0,2012.0,624.0,121,"lightskyblue"
"Ebola virus",730.0,2012.0,662.0,122,"lightskyblue"
"Clonorchis",697.0,2012.0,654.0,123,"orange"
"Nematodes",659.0,2012.0,651.0,124,"orange"
"Pinworms",589.0,2012.0,558.0,125,"orange"
"Diphyllobothrium",558.0,2012.0,545.0,126,"orange"
"Bornavirus",531.0,2012.0,524.0,127,"lightskyblue"
"CCHFV",518.0,2012.0,457.0,128,"lightskyblue"
"SLEV",481.0,2012.0,476.0,129,"lightskyblue"
"Loa loa",476.0,2012.0,464.0,130,"orange"
"Orf virus",463.0,2012.0,436.0,131,"lightskyblue"
"Anisakid",454.0,2012.0,429.0,132,"orange"
"Rhinosporidium seeberi",453.0,2012.0,438.0,133,"olivedrab"
"VEEV",449.0,2012.0,437.0,134,"lightskyblue"
"HHV",441.0,2012.0,433.0,135,"lightskyblue"
"Lassa virus",425.0,2012.0,401.0,136,"lightskyblue"
"Oesophagostomum",387.0,2012.0,382.0,137,"orange"
"Erysipelothrix",364.0,2012.0,362.0,138,"salmon"
"Spirometra",356.0,2012.0,335.0,139,"orange"
"Necator",355.0,2012.0,350.0,140,"orange"
"Hypoderma",335.0,2012.0,334.0,141,"orange"
"Marburg virus",335.0,2012.0,311.0,142,"lightskyblue"
"Encephalitozoon",334.0,2012.0,321.0,143,"olivedrab"
"Orthobunyavirus",305.0,2012.0,297.0,144,"lightskyblue"
"Ascaridia",290.0,2012.0,283.0,145,"orange"
"Cowpox virus",282.0,2012.0,270.0,146,"lightskyblue"
"Enoplida",260.0,2012.0,245.0,147,"orange"
"Dipetalonema",260.0,2012.0,259.0,148,"orange"
"Echinostoma",251.0,2012.0,246.0,149,"orange"
"Mycobacterium ulcerans",229.0,2012.0,187.0,150,"salmon"
"Dicrocoelium",220.0,2012.0,216.0,151,"orange"
"Streptobacillus moniliformis or Spirillum minus",206.0,2012.0,200.0,152,"salmon"
"Mansonella",198.0,2012.0,193.0,153,"orange"
"Cochliomyia",173.0,2012.0,170.0,154,"blueviolet"
"Geotrichum candidum",169.0,2012.0,166.0,155,"olivedrab"
"Cystoisospora",165.0,2012.0,152.0,156,"gold"
"MPV",148.0,2012.0,136.0,157,"lightskyblue"
"Cyclospora cayetanensis",145.0,2012.0,138.0,158,"gold"
"Moniezia expansa",144.0,2012.0,141.0,159,"orange"
"Setaria",132.0,2012.0,131.0,160,"orange"
"WEEV",126.0,2012.0,125.0,161,"lightskyblue"
"Eastern equine encephalitis virus",115.0,2012.0,107.0,162,"lightskyblue"
"Coltivirus",110.0,2012.0,109.0,163,"lightskyblue"
"LIV",96.0,2012.0,95.0,164,"lightskyblue"
"Dientamoeba fragilis",92.0,2012.0,86.0,165,"gold"
"Trombiculidae",86.0,2012.0,79.0,166,"blueviolet"
"Fusarium",81.0,2012.0,32.0,167,"olivedrab"
"Actinobacillus",78.0,2012.0,76.0,168,"salmon"
"KFDV",46.0,2012.0,44.0,169,"lightskyblue"
"Gnathostoma",39.0,2012.0,28.0,170,"orange"
"Tunga penetrans",33.0,2012.0,18.0,171,"blueviolet"
"Dematiaceous",30.0,2012.0,9.0,172,"olivedrab"
"Trichosporon",25.0,2012.0,9.0,173,"olivedrab"
"Toxascaris leonina",20.0,2012.0,18.0,174,"orange"
"ZIKV",17.0,2012.0,13.0,175,"lightskyblue"
"Lacazia loboi",13.0,2012.0,10.0,176,"olivedrab"
"HIV",213236.0,2013.0,203630.0,1,"lightskyblue"
"Mycobacterium tuberculosis",103676.0,2013.0,101597.0,2,"salmon"
"Plasmodium",54220.0,2013.0,51729.0,3,"gold"
"Influenza virus",41651.0,2013.0,38501.0,4,"lightskyblue"
"HBV",36516.0,2013.0,35366.0,5,"lightskyblue"
"HCV",31257.0,2013.0,29758.0,6,"lightskyblue"
"Candida",27631.0,2013.0,26981.0,7,"olivedrab"
"Mycobacterium leprae",21740.0,2013.0,21448.0,8,"salmon"
"Schistosoma",21643.0,2013.0,21096.0,9,"orange"
"HAV",19641.0,2013.0,19534.0,10,"lightskyblue"
"Leishmania",19595.0,2013.0,18781.0,11,"gold"
"Poliovirus",19484.0,2013.0,19240.0,12,"lightskyblue"
"HSV",17292.0,2013.0,16880.0,13,"lightskyblue"
"Varicella Zoster virus",15564.0,2013.0,15117.0,14,"lightskyblue"
"Measles virus",13919.0,2013.0,13611.0,15,"lightskyblue"
"Clostridium",13782.0,2013.0,13611.0,16,"salmon"
"Aspergillus",12655.0,2013.0,12294.0,17,"olivedrab"
"Toxoplasma",12407.0,2013.0,12146.0,18,"gold"
"Salmonella enterica",12406.0,2013.0,12272.0,19,"salmon"
"Neisseria gonorrhoeae",12153.0,2013.0,11880.0,20,"salmon"
"Echinococcus",11926.0,2013.0,11624.0,21,"orange"
"Brucella",11609.0,2013.0,11282.0,22,"salmon"
"Streptococcus pyogenes",10120.0,2013.0,10047.0,23,"salmon"
"Borrelia",9513.0,2013.0,9173.0,24,"salmon"
"Trypanosoma cruzi",9048.0,2013.0,8686.0,25,"gold"
"Treponema",8970.0,2013.0,8815.0,26,"salmon"
"Trypanosoma",8863.0,2013.0,8625.0,27,"gold"
"Rabies virus",8591.0,2013.0,8323.0,28,"lightskyblue"
"Chlamydia",8246.0,2013.0,8123.0,29,"salmon"
"Pneumocystis jirovecii",7892.0,2013.0,7744.0,30,"olivedrab"
"DENV",7751.0,2013.0,6990.0,31,"lightskyblue"
"Leptospira",7733.0,2013.0,7530.0,32,"salmon"
"Filarial worms",7692.0,2013.0,7535.0,33,"orange"
"Vibrio cholerae",7434.0,2013.0,7186.0,34,"salmon"
"Rubella",7203.0,2013.0,7114.0,35,"lightskyblue"
"Shigella",7183.0,2013.0,7063.0,36,"salmon"
"EBV",6883.0,2013.0,6807.0,37,"lightskyblue"
"Listeria monocytogenes",6486.0,2013.0,6281.0,38,"salmon"
"Coccidia",6341.0,2013.0,6112.0,39,"gold"
"Cryptococcus",6315.0,2013.0,6137.0,40,"olivedrab"
"Trichomonas vaginalis",6179.0,2013.0,6069.0,41,"gold"
"Entamoeba histolytica",5771.0,2013.0,5716.0,42,"gold"
"Variola",5655.0,2013.0,5605.0,43,"lightskyblue"
"Histoplasma capsulatum",5405.0,2013.0,5288.0,44,"olivedrab"
"Ascaris",5294.0,2013.0,5235.0,45,"orange"
"Legionella",4892.0,2013.0,4768.0,46,"salmon"
"HPV",4757.0,2013.0,4613.0,47,"lightskyblue"
"HRSV",4676.0,2013.0,4282.0,48,"lightskyblue"
"Giardia lamblia",4634.0,2013.0,4527.0,49,"gold"
"Yersinia pestis",4552.0,2013.0,4437.0,50,"salmon"
"Trichinella",4505.0,2013.0,4410.0,51,"orange"
"Cryptosporidium",4363.0,2013.0,4190.0,52,"gold"
"Actinomyces",4342.0,2013.0,4260.0,53,"olivedrab"
"Protozoan",4329.0,2013.0,4273.0,54,"gold"
"SARS-CoV",4117.0,2013.0,4011.0,55,"lightskyblue"
"Coxiella burnetii",4037.0,2013.0,3895.0,56,"salmon"
"Mumps virus",4025.0,2013.0,3951.0,57,"lightskyblue"
"Trichophyton",3959.0,2013.0,3878.0,58,"olivedrab"
"Taenia solium.",3881.0,2013.0,3802.0,59,"orange"
"Pasteurella",3803.0,2013.0,3754.0,60,"salmon"
"Rickettsia",3775.0,2013.0,3730.0,61,"salmon"
"Bacillus anthracis",3736.0,2013.0,3611.0,62,"salmon"
"Tick",3610.0,2013.0,3414.0,63,"blueviolet"
"Bartonella",3525.0,2013.0,3407.0,64,"salmon"
"Fasciola",3355.0,2013.0,3262.0,65,"orange"
